Index,Y_Actual,Y_Predict,Structure_Index,Per_Structure_SHAP,Y_Pred_minus_Per_Structure_SHAP
3523,354.1950378417969,360.251,3523,14.125381036181295,346.1256189638187
1541,287.84869384765625,295.34634,1541,-51.24261311130484,346.5889531113048
2031,387.9544372558594,379.13992,2031,35.34434647492595,343.7955735250741
2232,297.7291564941406,297.00397,2232,-47.06562533954117,344.06959533954114
4120,286.7333679199219,286.21283,4120,-59.25529017983219,345.46812017983217
3235,379.7183227539063,373.3384,3235,25.205254665958197,348.1331453340418
254,363.4034423828125,367.3121,254,21.45364017350433,345.8584598264957
1029,389.2413024902344,387.95572,1029,43.36972675104522,344.58599324895476
4392,378.374267578125,365.83127,4392,22.38036040244121,343.4509095975588
3800,295.6129455566406,301.4242,3800,-40.06387570289706,341.48807570289705
4310,341.7836608886719,327.7364,4310,-16.12330630264258,343.85970630264256
2509,307.9098815917969,313.71335,2509,-33.026484514840085,346.7398345148401
2292,367.2497863769531,363.8021,2292,16.899362719123403,346.9027372808766
1323,337.5512390136719,326.82562,1323,-18.999541959787432,345.82516195978747
1550,297.6004333496094,303.54672,1550,-38.24007200253662,341.78679200253663
4647,384.2510681152344,380.4515,4647,31.39776679664699,349.05373320335303
315,356.62579345703125,358.76028,315,17.066714304976507,341.6935656950235
1242,347.7176818847656,342.83765,1242,-1.7829666531261896,344.6206166531262
2450,384.1223754882813,379.11002,2450,28.28392393192217,350.82609606807785
