Index,Y_Actual,Y_Predict,Structure_Index,Per_Structure_SHAP,Y_Pred_minus_Per_Structure_SHAP
670,182.7601623535156,183.116,670,-3.7069560530385415,186.82295605303855
3040,181.9315643310547,182.03091,3040,-4.372028195585976,186.402938195586
26,188.5904235839844,188.27823,26,0.9455687098716424,187.33266129012836
429,186.03677368164065,185.64578,429,-0.9052208190024604,186.55100081900247
683,189.9585723876953,189.79236,683,2.0356028942654287,187.75675710573458
4463,186.73670959472656,186.67117,4463,-1.0966196073251822,187.76778960732517
3945,183.83790588378903,183.32758,3945,-4.3716163291581935,187.6991963291582
3523,190.94818115234372,190.66043,3523,3.23025573980778,187.43017426019222
1541,180.2577209472656,180.11116,1541,-7.193682521922589,187.3048425219226
2031,184.60272216796875,184.57803,2031,-2.5390311124393348,187.11706111243936
2232,181.66448974609372,181.37347,2232,-5.324656343954104,186.6981263439541
4120,186.663330078125,186.32181,4120,-1.137805541455282,187.4596155414553
3235,190.36903381347656,189.89493,3235,3.176438367270024,186.71849163272995
254,190.0165252685547,189.93274,254,2.936621505208468,186.99611849479152
1029,189.8070831298828,189.45175,1029,2.144129243671939,187.30762075632808
4392,192.48648071289065,192.32898,4392,4.695406512392889,187.63357348760712
3800,184.4741668701172,184.43408,3800,-2.906914610066603,187.3409946100666
4310,181.7048797607422,181.69154,4310,-5.609339450243997,187.300879450244
2509,184.3219757080078,184.08641,2509,-2.9352767906235147,187.0216867906235
2292,187.8392791748047,187.97185,2292,1.2215930262639416,186.75025697373604
1323,192.40802001953125,192.51639,1323,4.954358450574423,187.56203154942557
1550,178.48477172851562,178.73509,1550,-8.821515197782654,187.55660519778266
4647,192.41769409179688,192.34692,4647,4.990722281866765,187.35619771813325
