LAMMPS data file via write_data version 30 Jul 2021 timestep = 0
3600 atoms
9 atom types
0.3 44.054073024 xlo xhi
0.3 25.4346309193 ylo yhi
0.2185227682 35.1227340024 zlo zhi
0.0 0.0 0.0 xy xz yz
 
Masses
 
1 0.1
2 0.1
3 0.1
4 0.1
5 0.1
6 0.1
7 0.1
8 0.1
9 0.1
 
Atoms  # atomic
 
81 3 19.8153458299 1.307217943 0.383185479
82 1 19.8404125974 3.8440883786 0.2504412383
83 5 19.8211609675 6.3717056955 0.3978138339
84 5 19.8282536733 8.8968304185 0.3899781875
85 3 19.8064909612 11.3876183898 0.3569232014
86 2 19.7879441965 13.9227897921 0.3446582106
87 4 19.8180331283 16.5484576111 0.2919120137
88 5 19.8022617702 19.0966261098 0.3462020239
89 4 19.8047287983 21.6570795351 0.3105170054
90 5 19.8008079858 24.2022976166 0.3602991367
91 5 22.0211773203 2.5683635956 0.372974252
92 3 22.0138643441 5.1388637002 0.3588568947
93 3 22.0266400253 7.6204443351 0.385091947
94 3 22.0223667802 10.1315037072 0.3648489006
95 2 22.0293713778 12.6148902009 0.2796365517
96 5 22.0134678575 15.2292904785 0.3774814328
97 1 21.9812643301 17.8554415555 0.2533963336
98 3 22.0307370541 20.4037372273 0.3716943145
99 3 22.0334684066 22.9037834043 0.3887342014
100 3 22.0006481222 25.1590746679 0.4182607208
101 5 24.2108850199 1.3138640121 0.3784803913
102 5 24.2491239553 3.8079457681 0.3735592466
103 2 24.1966996084 6.339556322 0.3475842306
104 5 24.247758279 8.864477568 0.3923122321
105 4 24.2219425923 11.3967239877 0.3042384359
106 5 24.2367447608 14.0077414593 0.3962431444
107 4 24.2496085501 16.5310857582 0.2598078183
108 4 24.221193673 19.0824081511 0.2965863857
109 4 24.2455115213 21.6261764586 0.2538231423
110 2 24.1440549911 24.1762271199 0.2724888673
111 3 26.4494486866 2.5433562665 0.3886678834
112 5 26.4548232835 5.0695797656 0.3898500891
113 1 26.4960578958 7.6015464043 0.3536722232
114 2 26.4612551781 10.1122751263 0.3480114582
115 2 26.4457921985 12.7647510463 0.350737128
116 3 26.4769384281 15.2368191292 0.3731107274
117 4 26.4486997673 17.7805365675 0.2943884675
118 2 26.4574224738 20.3777939038 0.3374913289
119 5 26.4846478909 22.9323210602 0.364909634
120 2 26.4953089766 25.2084518834 0.2963975539
121 5 28.6799945119 1.3059792765 0.4064254009
122 5 28.64990558 3.8116592242 0.4022937894
123 5 28.6411388195 6.3316715864 0.3877418747
124 5 28.6597296383 8.8584495605 0.3888040099
125 5 28.6506544993 11.4122645472 0.3837593042
126 4 28.6699061292 13.9713953717 0.2831165015
127 2 28.6592009894 16.52648209 0.3377852224
128 5 28.6647077486 19.0943878622 0.3639190525
