2055,1459
2059,1859
2063,2259
2067,2659
2071,3059
2075,3459
2079,3859
2047,659
2051,1059
2044,258
2056,1458
2060,1858
2064,2258
2068,2658
2072,3058
2076,3458
2048,658
2080,3858
2052,1058
2083,299
2095,1499
2099,1899
2103,2299
2107,2699
2111,3099
2115,3499
2119,3899
2087,699
2091,1099
2084,298
2096,1498
2100,1898
2104,2298
2108,2698
2112,3098
2116,3498
2088,698
2120,3898
2092,1098
2123,339
2135,1539
2139,1939
2143,2339
2147,2739
2151,3139
2155,3539
2159,3939
2127,739
2131,1139
1843,59
1855,1259
1859,1659
1863,2059
1867,2459
1871,2859
1875,3259
1879,3659
1847,459
1851,859
2124,338
2136,1538
2140,1938
2144,2338
2148,2738
2152,3138
2156,3538
2128,738
2160,3938
2132,1138
2163,379
2175,1579
2179,1979
2183,2379
2187,2779
2191,3179
2195,3579
2199,3979
2167,779
2171,1179
2164,378
2176,1578
2180,1978
2184,2378
2188,2778
2192,3178
2196,3578
2168,778
2200,3978
2172,1178
1844,58
1856,1258
1860,1658
1864,2058
1868,2458
1872,2858
1876,3258
1848,458
1880,3658
1852,858
1883,99
1895,1299
1899,1699
1903,2099
1907,2499
1911,2899
1915,3299
1919,3699
1887,499
1891,899
1884,98
1896,1298
1900,1698
1904,2098
1908,2498
1912,2898
1916,3298
1888,498
1920,3698
1892,898
1801,21
1813,1221
1817,1621
1821,2021
1825,2421
1829,2821
1833,3221
1805,421
1837,3621
1809,821
1802,24
1814,1224
1818,1624
1822,2024
1826,2424
1830,2824
1834,3224
1838,3624
1806,424
1810,824
1921,141
1933,1341
1937,1741
1941,2141
1945,2541
1949,2941
1953,3341
1925,541
1957,3741
1929,941
1922,144
1934,1344
1938,1744
1942,2144
1946,2544
1950,2944
1954,3344
1958,3744
1926,544
1930,944
1961,181
1973,1381
1977,1781
1981,2181
1985,2581
1989,2981
1993,3381
1965,581
1997,3781
1969,981
1962,184
1974,1384
1978,1784
1982,2184
1986,2584
1990,2984
1994,3384
1998,3784
1966,584
1970,984
2001,221
2013,1421
2017,1821
2021,2221
2025,2621
2029,3021
2033,3421
2005,621
2037,3821
2009,1021
2002,224
2014,1424
2018,1824
2022,2224
2026,2624
2030,3024
2034,3424
2038,3824
2006,624
2010,1024
2041,261
2053,1461
2057,1861
2061,2261
2065,2661
2069,3061
2073,3461
2045,661
2077,3861
2049,1061
2042,264
2054,1464
2058,1864
2062,2264
2066,2664
2070,3064
2074,3464
2078,3864
2046,664
2050,1064
2081,301
2093,1501
2097,1901
2101,2301
2105,2701
2109,3101
2113,3501
2085,701
2117,3901
2089,1101
2082,304
2094,1504
2098,1904
2102,2304
2106,2704
2110,3104
2114,3504
2118,3904
2086,704
2090,1104
2121,341
2133,1541
2137,1941
2141,2341
2145,2741
2149,3141
2153,3541
2125,741
2157,3941
2129,1141
1841,61
1853,1261
1857,1661
1861,2061
1865,2461
1869,2861
1873,3261
1845,461
1877,3661
1849,861
2122,344
2134,1544
2138,1944
2142,2344
2146,2744
2150,3144
2154,3544
2158,3944
2126,744
2130,1144
2161,381
2173,1581
2177,1981
2181,2381
2185,2781
2189,3181
2193,3581
2165,781
2197,3981
2169,1181
2162,384
2174,1584
2178,1984
2182,2384
2186,2784
2190,3184
2194,3584
2198,3984
2166,784
