File,N_1-1,E_1-1,N_1-2,E_1-2,N_1-3,E_1-3,N_1-4,E_1-4,N_1-5,E_1-5,N_2-2,E_2-2,N_2-3,E_2-3,N_2-4,E_2-4,N_2-5,E_2-5,N_3-3,E_3-3,N_3-4,E_3-4,N_3-5,E_3-5,N_4-4,E_4-4,N_4-5,E_4-5,N_5-5,E_5-5,File_Index,Index,Y_Actual,Y_Predict,Structure
dump_24.csv,188.0,-3.623260797872341,293.0,-3.7014542832764494,399.0,-4.041789949874687,364.0,-3.879721662087912,402.0,-4.0435817039801,192.0,-3.779358619791666,407.0,-4.110207063882064,377.0,-3.95100102122016,413.0,-4.110467469733656,861.0,-4.452441957026713,1086.0,-4.302758554327808,1191.0,-4.447612262804366,458.0,-4.13803653930131,704.0,-4.302165731534091,904.0,-4.448069292035398,24,4767,187.4615936279297,187.23978,dump_24.lammpstraj
dump_25.csv,167.0,-3.6125513173652695,251.0,-3.693111533864542,365.0,-4.037230876712329,330.0,-3.875724363636364,357.0,-4.038058067226891,190.0,-3.7875626052631577,391.0,-4.112481457800512,361.0,-3.959470152354571,385.0,-4.116227753246753,986.0,-4.449890512170386,1214.0,-4.304609505766063,1349.0,-4.448740092661231,468.0,-4.148055021367521,702.0,-4.308760356125356,812.0,-4.452437204433497,25,501,189.34230041503903,189.07523,dump_25.lammpstraj
dump_26.csv,97.0,-3.63960030927835,236.0,-3.7268099152542375,279.0,-4.070401164874552,275.0,-3.904015890909091,276.0,-4.072018677536232,317.0,-3.803881987381704,562.0,-4.136379110320284,551.0,-3.9735425317604354,546.0,-4.139633003663003,901.0,-4.480454350721421,1198.0,-4.323656047579299,1196.0,-4.477635844481606,638.0,-4.161498142633229,893.0,-4.327483460246361,678.0,-4.475674166666667,26,4066,188.1932830810547,188.36053,dump_26.lammpstraj
dump_27.csv,109.0,-3.6544730733944952,269.0,-3.7216636059479553,285.0,-4.064198789473685,266.0,-3.8968623120300734,279.0,-4.071165949820788,381.0,-3.802023635170604,634.0,-4.128356332807571,574.0,-3.9701511585365856,619.0,-4.133489571890145,927.0,-4.468016418554476,1173.0,-4.31733873827792,1267.0,-4.464897501973165,468.0,-4.156035961538461,702.0,-4.320669002849003,733.0,-4.466753281036834,27,333,189.016830444336,189.24818,dump_27.lammpstraj
dump_28.csv,70.0,-3.6571712857142855,218.0,-3.7333005504587153,251.0,-4.074742171314741,231.0,-3.91090341991342,251.0,-4.080134940239043,377.0,-3.803663700265252,616.0,-4.134706931818181,560.0,-3.9743518125,618.0,-4.137669045307444,823.0,-4.471274520048603,1069.0,-4.321849527595884,1149.0,-4.471173681462141,445.0,-4.157843876404495,698.0,-4.323371088825216,875.0,-4.473894674285714,28,4684,188.83311462402344,188.61034,dump_28.lammpstraj
dump_29.csv,104.0,-3.6418619711538462,275.0,-3.730719236363636,282.0,-4.064151489361702,259.0,-3.897177625482626,254.0,-4.075475374015747,710.0,-3.821903795774648,1000.0,-4.144406515,944.0,-3.98244185381356,911.0,-4.15572565312843,933.0,-4.473329330117899,1175.0,-4.3197132340425535,1136.0,-4.472793512323944,493.0,-4.157136673427991,674.0,-4.324883338278932,403.0,-4.480535086848636,29,486,187.1986389160156,186.88611,dump_29.lammpstraj
dump_30.csv,86.0,-3.641480174418605,192.0,-3.722488359375,249.0,-4.065323795180723,234.0,-3.9044678632478633,249.0,-4.065178052208835,253.0,-3.801731837944664,484.0,-4.131174617768595,443.0,-3.97295158013544,481.0,-4.131405925155925,898.0,-4.468895150334076,1117.0,-4.323217833482542,1253.0,-4.465420901835595,462.0,-4.163239512987013,708.0,-4.323159830508475,914.0,-4.466536602844639,30,1962,190.01046752929688,190.23016,dump_30.lammpstraj
dump_31.csv,349.0,-3.6059658309455584,566.0,-3.694421899293286,556.0,-4.017503543165467,491.0,-3.846819541751528,508.0,-4.03101000984252,822.0,-3.7992812652068126,1132.0,-4.107402857773852,980.0,-3.946391576530612,1042.0,-4.124447365642994,723.0,-4.418693084370678,883.0,-4.267028505096262,924.0,-4.427073874458874,326.0,-4.100979831288344,489.0,-4.279595040899795,370.0,-4.4376545,31,393,180.8903350830078,180.56711,dump_31.lammpstraj
dump_32.csv,83.0,-3.650812168674699,190.0,-3.715441315789474,278.0,-4.061865791366906,245.0,-3.906264693877551,277.0,-4.063914584837545,169.0,-3.788158431952663,381.0,-4.118302480314961,346.0,-3.96592524566474,379.0,-4.120467559366754,1009.0,-4.460290971258671,1217.0,-4.315897271980279,1352.0,-4.457248180473372,442.0,-4.160667149321267,689.0,-4.319348214804064,911.0,-4.458996926454446,32,4842,190.9593811035156,190.72838,dump_32.lammpstraj
dump_33.csv,47.0,-3.650177553191489,141.0,-3.725677978723404,199.0,-4.073518768844221,183.0,-3.913454890710383,198.0,-4.073924343434343,168.0,-3.7991699404761903,376.0,-4.128907579787234,344.0,-3.97549835755814,379.0,-4.128651543535621,1002.0,-4.47392505988024,1277.0,-4.329622047768207,1390.0,-4.469289676258993,461.0,-4.171792852494577,717.0,-4.328518061366807,941.0,-4.468082056323061,33,4866,192.365951538086,192.11778,dump_33.lammpstraj
dump_34.csv,59.0,-3.648276271186441,138.0,-3.71969231884058,199.0,-4.066763944723618,178.0,-3.910523567415731,198.0,-4.067880808080808,173.0,-3.7975157803468207,378.0,-4.126504854497354,347.0,-3.9753615561959657,379.0,-4.127063957783641,1006.0,-4.473283802186878,1249.0,-4.32950709367494,1383.0,-4.468066160520608,454.0,-4.178780154185022,711.0,-4.330420021097047,931.0,-4.467159017185821,34,1755,192.2494964599609,192.15161,dump_34.lammpstraj
dump_35.csv,86.0,-3.6283976744186046,176.0,-3.715395397727273,250.0,-4.0548813,230.0,-3.8995569347826087,251.0,-4.062119123505976,217.0,-3.8001901612903226,427.0,-4.127105690866511,392.0,-3.972733941326531,421.0,-4.129751128266033,938.0,-4.469186807036248,1194.0,-4.3200438525963145,1303.0,-4.464367970069072,465.0,-4.165129010752689,715.0,-4.324013825174825,912.0,-4.46598100877193,35,2515,190.8585357666016,190.75116,dump_35.lammpstraj
dump_36.csv,84.0,-3.648397142857143,248.0,-3.74086866935484,252.0,-4.081156587301587,254.0,-3.902058267716536,236.0,-4.085134406779661,591.0,-3.829441666666667,846.0,-4.1617939834515365,860.0,-3.988790470930232,798.0,-4.165751622807018,714.0,-4.501562226890756,1018.0,-4.337480555009823,936.0,-4.498227232905983,790.0,-4.163617170886075,1016.0,-4.337261820866142,465.0,-4.496466043010753,36,3585,185.4917755126953,185.29803,dump_36.lammpstraj
dump_37.csv,464.0,-3.59317724137931,699.0,-3.677083054363376,670.0,-3.98602345522388,493.0,-3.817997119675456,713.0,-4.005419600280505,661.0,-3.777019084720121,875.0,-4.081395245714286,658.0,-3.917771474164134,949.0,-4.098587744994731,493.0,-4.391746734279919,530.0,-4.237962226415094,748.0,-4.399597493315508,150.0,-4.063936166666666,350.0,-4.249756414285715,859.0,-4.414496204889407,37,4315,177.79986572265625,177.3964,dump_37.lammpstraj
dump_38.csv,74.0,-3.6561378378378375,202.0,-3.736470544554456,224.0,-4.082842477678572,227.0,-3.910980594713656,228.0,-4.082185482456141,321.0,-3.816749439252337,546.0,-4.147416456043956,542.0,-3.9831431734317344,555.0,-4.150473378378378,716.0,-4.497076815642458,980.0,-4.337156326530613,1018.0,-4.49010003438114,698.0,-4.16696467765043,980.0,-4.337309984693878,842.0,-4.486812701900238,38,4966,187.34231567382807,187.16522,dump_38.lammpstraj
dump_39.csv,442.0,-3.581788212669683,692.0,-3.6730880057803454,684.0,-3.999928684210526,663.0,-3.8245242835595774,327.0,-4.024778685015291,869.0,-3.785474562715765,1188.0,-4.098982676767677,1179.0,-3.927229321458864,547.0,-4.123566407678245,692.0,-4.407607391618497,935.0,-4.246028101604278,459.0,-4.425657603485839,580.0,-4.073753353448276,432.0,-4.2746294212962965,45.0,-4.449256777777777,39,2099,177.16024780273438,177.10199,dump_39.lammpstraj
dump_40.csv,54.0,-3.6520471296296297,140.0,-3.723321892857143,201.0,-4.069469129353234,192.0,-3.91225203125,198.0,-4.068917196969697,146.0,-3.8040352397260273,355.0,-4.129764183098591,334.0,-3.972275119760479,353.0,-4.129672691218131,1009.0,-4.475051912784935,1284.0,-4.3284175000000005,1384.0,-4.469887969653179,473.0,-4.1687547885835095,724.0,-4.327344205801105,938.0,-4.4678101652452025,40,3599,192.44728088378903,192.21399,dump_40.lammpstraj
dump_41.csv,58.0,-3.644931810344828,141.0,-3.722559929078014,200.0,-4.06945755,185.0,-3.9113658378378378,195.0,-4.070853769230769,162.0,-3.799041203703704,373.0,-4.129718914209115,338.0,-3.974849600591716,371.0,-4.127410741239892,1012.0,-4.47579158596838,1283.0,-4.329981079501169,1385.0,-4.469001267148014,468.0,-4.1741926282051285,726.0,-4.330225578512397,946.0,-4.468561178646935,41,4121,192.0476531982422,192.30884,dump_41.lammpstraj
dump_42.csv,102.0,-3.6363590686274514,229.0,-3.71934692139738,285.0,-4.059837298245615,258.0,-3.9000894186046513,284.0,-4.062473926056338,231.0,-3.79821867965368,458.0,-4.127569279475982,428.0,-3.970201121495327,459.0,-4.129821394335512,838.0,-4.469969826968974,1093.0,-4.319529364135407,1171.0,-4.464324970111016,496.0,-4.162469949596774,743.0,-4.319822308209959,947.0,-4.463649250263992,42,29,188.8360137939453,188.93227,dump_42.lammpstraj
dump_43.csv,215.0,-3.5996637906976745,311.0,-3.690825257234727,417.0,-4.029140335731414,388.0,-3.8688071262886594,408.0,-4.035669595588235,207.0,-3.7766272946859902,421.0,-4.105190249406176,385.0,-3.945982142857143,415.0,-4.108957397590362,932.0,-4.446833358369099,1171.0,-4.297444970111017,1277.0,-4.445680833985905,457.0,-4.136548610503282,706.0,-4.299765368271954,804.0,-4.448203389303482,43,65,187.7566070556641,187.49156,dump_43.lammpstraj
dump_44.csv,88.0,-3.648761875,207.0,-3.725360555555556,250.0,-4.06795314,215.0,-3.9058013023255818,249.0,-4.072215481927711,298.0,-3.8043440100671138,537.0,-4.1325767970204845,492.0,-3.974677378048781,533.0,-4.131619821763603,841.0,-4.475507990487515,1063.0,-4.326150418626529,1174.0,-4.470145591993186,473.0,-4.163221416490486,716.0,-4.32553062150838,941.0,-4.46868954303932,44,838,189.482162475586,189.337,dump_44.lammpstraj
dump_45.csv,315.0,-3.596367063492063,509.0,-3.6784991944990177,541.0,-4.016206377079483,502.0,-3.84988515936255,478.0,-4.029627489539749,515.0,-3.7776623495145634,784.0,-4.1019539413265305,731.0,-3.940456142270862,693.0,-4.114247186147186,940.0,-4.431516569148936,1188.0,-4.278889225589225,1115.0,-4.435794174887892,459.0,-4.1104360457516345,649.0,-4.289540909090909,371.0,-4.443906630727763,45,3906,183.8689422607422,183.70193,dump_45.lammpstraj
dump_46.csv,103.0,-3.636691601941748,210.0,-3.723468976190477,288.0,-4.065375416666666,285.0,-3.89956505263158,284.0,-4.069547570422535,205.0,-3.803252317073171,403.0,-4.136736017369727,399.0,-3.974969060150376,400.0,-4.1372108,824.0,-4.485573046116505,1120.0,-4.327581374999999,1145.0,-4.478456480349345,738.0,-4.162480101626016,1005.0,-4.326978512437811,773.0,-4.476459728331178,46,3773,187.4754943847656,187.80205,dump_46.lammpstraj
dump_47.csv,316.0,-3.5998619620253165,468.0,-3.691498835470085,516.0,-4.02253078488372,483.0,-3.8539703105590064,534.0,-4.028198586142323,412.0,-3.7990698907766993,606.0,-4.115497301980198,608.0,-3.949443717105263,651.0,-4.121772496159754,519.0,-4.434169344894027,714.0,-4.280445819327731,799.0,-4.437969186483104,468.0,-4.115302286324786,715.0,-4.290016461538461,927.0,-4.442989250269687,47,4635,181.0697784423828,180.83336,dump_47.lammpstraj
dump_48.csv,115.0,-3.6349520869565217,234.0,-3.712268867521368,303.0,-4.057129818481848,276.0,-3.895024275362319,304.0,-4.056741759868421,201.0,-3.792927562189055,413.0,-4.122205181598063,394.0,-3.964516941624365,417.0,-4.123786582733813,874.0,-4.466769685354691,1126.0,-4.31495938277087,1202.0,-4.462902104825291,521.0,-4.159920355086372,761.0,-4.320979796320631,928.0,-4.4645927424568965,48,3161,188.87374877929688,188.77545,dump_48.lammpstraj
dump_49.csv,174.0,-3.6237666666666666,306.0,-3.7032291503267976,379.0,-4.047279340369393,357.0,-3.8801010784313728,382.0,-4.049768730366492,279.0,-3.792321308243728,495.0,-4.119448858585859,443.0,-3.9560331151241535,499.0,-4.122456262525049,789.0,-4.457273225602028,1041.0,-4.300826368876081,1117.0,-4.453338800358102,451.0,-4.137236784922395,711.0,-4.305045654008438,909.0,-4.455555500550055,49,2659,186.7069549560547,187.01727,dump_49.lammpstraj
dump_50.csv,91.0,-3.655997857142857,263.0,-3.736602642585552,269.0,-4.073714405204461,257.0,-3.903573424124514,278.0,-4.076958021582734,477.0,-3.8126660587002097,734.0,-4.140087036784741,679.0,-3.9774809499263615,742.0,-4.144897297843666,672.0,-4.470851741071429,867.0,-4.318351337946943,962.0,-4.47223448024948,459.0,-4.15396220043573,719.0,-4.323820764951321,895.0,-4.473757592178771,50,4615,186.0240020751953,186.38254,dump_50.lammpstraj
dump_51.csv,65.0,-3.6420853846153847,160.0,-3.72405890625,216.0,-4.066519444444444,194.0,-3.9048763659793817,215.0,-4.0675467906976746,182.0,-3.795946098901098,399.0,-4.12833328320802,371.0,-3.973906307277628,398.0,-4.126827123115578,1000.0,-4.47417664,1248.0,-4.325395913461539,1347.0,-4.470729131403118,452.0,-4.170462245575221,716.0,-4.325588708100558,936.0,-4.468081971153846,51,4628,191.0123291015625,191.60175,dump_51.lammpstraj
dump_52.csv,214.0,-3.615332219626168,300.0,-3.6992373166666654,426.0,-4.034277899061033,387.0,-3.869676124031008,424.0,-4.039101922169811,217.0,-3.786343847926267,401.0,-4.109046122194514,363.0,-3.946488994490358,408.0,-4.113522977941177,843.0,-4.444520913404508,1043.0,-4.294188576222435,1177.0,-4.442779749362787,462.0,-4.1309249891774895,710.0,-4.297764373239437,889.0,-4.447702975253093,52,2451,186.74957275390625,186.82645,dump_52.lammpstraj
dump_53.csv,167.0,-3.620804610778442,292.0,-3.7034647260273976,364.0,-4.042731112637362,337.0,-3.8784066172106826,363.0,-4.04623173553719,177.0,-3.779795169491525,407.0,-4.112029238329239,374.0,-3.951227887700535,404.0,-4.111528589108911,942.0,-4.454505483014862,1203.0,-4.304815889443059,1293.0,-4.451766411446249,454.0,-4.1465179845814975,702.0,-4.3062211965811965,851.0,-4.451415552291421,53,2846,188.71588134765625,188.94194,dump_53.lammpstraj
dump_54.csv,222.0,-3.619806644144144,389.0,-3.706059768637532,429.0,-4.04170317016317,398.0,-3.8696193467336686,440.0,-4.045706352272728,395.0,-3.80072612658228,606.0,-4.122621146864686,578.0,-3.958779091695502,637.0,-4.127284474097332,584.0,-4.453432037671233,805.0,-4.293308155279503,882.0,-4.45190712585034,490.0,-4.132242306122449,739.0,-4.2999271380243576,930.0,-4.4588642849462365,54,1144,183.21697998046875,183.41736,dump_54.lammpstraj
dump_55.csv,169.0,-3.6269332840236688,313.0,-3.709846261980831,358.0,-4.054631648044692,356.0,-3.882443216292135,369.0,-4.055929783197832,250.0,-3.80018508,466.0,-4.126973969957081,466.0,-3.962250954935622,481.0,-4.12704632016632,694.0,-4.4683265273775215,962.0,-4.310241387733888,992.0,-4.46429392641129,591.0,-4.143029813874788,854.0,-4.310271779859485,915.0,-4.463890153005464,55,3078,185.5179443359375,185.61154,dump_55.lammpstraj
dump_56.csv,367.0,-3.58182257493188,472.0,-3.6654022881355934,599.0,-3.999362704507513,535.0,-3.837860168224299,598.0,-4.006212391304348,228.0,-3.769764978070176,467.0,-4.090739785867237,433.0,-3.9315193071593537,465.0,-4.097164279569893,823.0,-4.422598329283111,1024.0,-4.272088774414063,1122.0,-4.422518435828876,465.0,-4.111062462365592,699.0,-4.27847208869814,751.0,-4.429501810918775,56,1103,183.2597198486328,183.18143,dump_56.lammpstraj
dump_57.csv,119.0,-3.633975462184874,266.0,-3.712322969924812,302.0,-4.058965910596027,284.0,-3.891807183098592,301.0,-4.06158096345515,398.0,-3.799764861809045,640.0,-4.128302453125,598.0,-3.969215643812709,623.0,-4.131053555377207,942.0,-4.465274670912951,1200.0,-4.314286295833333,1284.0,-4.462372176791277,454.0,-4.151149988986784,691.0,-4.314871092619392,716.0,-4.463397248603352,57,168,188.8584747314453,188.82355,dump_57.lammpstraj
dump_58.csv,57.0,-3.643146228070176,133.0,-3.720802518796992,200.0,-4.068218325,185.0,-3.905833864864865,199.0,-4.067627864321608,159.0,-3.795260597484277,374.0,-4.12682513368984,348.0,-3.972289798850575,375.0,-4.1286448133333336,1012.0,-4.474330780632411,1268.0,-4.327686577287066,1388.0,-4.470971066282421,470.0,-4.173150021276595,713.0,-4.329627945301542,928.0,-4.4690910560344825,58,1670,192.6201171875,192.61055,dump_58.lammpstraj
dump_59.csv,63.0,-3.6370107936507936,138.0,-3.717372463768116,198.0,-4.066416212121212,186.0,-3.907310053763441,195.0,-4.066501615384615,171.0,-3.795092923976608,380.0,-4.12687925,359.0,-3.975575668523677,380.0,-4.125803486842106,1015.0,-4.473493379310344,1278.0,-4.329413106416276,1380.0,-4.46874025,460.0,-4.175292521739131,707.0,-4.330324667609618,955.0,-4.467574476439791,59,2570,192.484603881836,192.48407,dump_59.lammpstraj
dump_60.csv,474.0,-3.568117647679325,565.0,-3.648927734513274,706.0,-3.991902202549576,718.0,-3.812633057103064,747.0,-3.998576981258368,182.0,-3.755611428571429,375.0,-4.07627004,377.0,-3.909404694960212,398.0,-4.081945603015075,550.0,-4.411066436363636,786.0,-4.250683517811705,822.0,-4.411838649635037,532.0,-4.077273317669174,804.0,-4.2568159639303484,856.0,-4.42036949182243,60,2377,178.3173370361328,178.30711,dump_60.lammpstraj
dump_61.csv,404.0,-3.585247784653465,530.0,-3.665806566037736,619.0,-4.004829394184168,616.0,-3.830763538961039,648.0,-4.010711203703704,257.0,-3.764526031128405,463.0,-4.093520788336933,458.0,-3.917758482532751,487.0,-4.09639704312115,565.0,-4.425248230088496,781.0,-4.26435481434059,836.0,-4.424677422248804,498.0,-4.092803202811245,778.0,-4.271689170951157,853.0,-4.4301356271981245,61,4395,179.4331817626953,179.89328,dump_61.lammpstraj
dump_62.csv,221.0,-3.609714321266968,327.0,-3.686901055045872,440.0,-4.033123477272727,420.0,-3.861464119047619,449.0,-4.035458440979956,154.0,-3.767818246753247,361.0,-4.100010138504155,350.0,-3.941309028571428,372.0,-4.100830255376344,856.0,-4.442731471962617,1066.0,-4.293226191369606,1194.0,-4.439932784757119,449.0,-4.127426436525612,693.0,-4.2928148484848485,902.0,-4.441925831485587,62,4257,186.516342163086,186.66492,dump_62.lammpstraj
dump_63.csv,65.0,-3.652992692307692,140.0,-3.722491321428571,197.0,-4.065738705583756,178.0,-3.905228707865169,200.0,-4.066014075,159.0,-3.801848584905661,363.0,-4.126893980716254,337.0,-3.977823649851632,360.0,-4.1290582916666665,1005.0,-4.47544484079602,1281.0,-4.331949594067135,1382.0,-4.470861468885673,470.0,-4.179676957446809,726.0,-4.330471907713499,938.0,-4.465943352878464,63,3862,192.38706970214844,192.17706,dump_63.lammpstraj
dump_64.csv,133.0,-3.630103571428571,285.0,-3.7120919649122808,308.0,-4.054498944805195,298.0,-3.886312919463087,280.0,-4.065059785714286,468.0,-3.807788333333333,739.0,-4.137851265223275,714.0,-3.97418506302521,690.0,-4.144033971014493,943.0,-4.47471025980912,1256.0,-4.321511934713375,1179.0,-4.474364122137405,617.0,-4.159441474878444,816.0,-4.327602530637255,454.0,-4.47861859030837,64,23,188.1168365478516,187.82568,dump_64.lammpstraj
dump_65.csv,377.0,-3.586183872679045,485.0,-3.67535893814433,598.0,-4.004519030100335,545.0,-3.839136449541285,601.0,-4.014071455906822,284.0,-3.7727796302816894,498.0,-4.093332771084337,449.0,-3.929475111358575,498.0,-4.09862498995984,744.0,-4.420387795698925,939.0,-4.267133285410011,1035.0,-4.423830289855072,467.0,-4.105031049250536,696.0,-4.275920201149425,766.0,-4.433542114882506,65,2633,182.18017578125,182.41936,dump_65.lammpstraj
dump_66.csv,78.0,-3.6451021794871794,161.0,-3.713692204968944,237.0,-4.063595696202532,218.0,-3.902306536697248,238.0,-4.062092878151261,172.0,-3.799407587209304,387.0,-4.127889250645995,353.0,-3.9710235694050993,384.0,-4.124594596354167,993.0,-4.470114174219536,1227.0,-4.321405460472698,1359.0,-4.4637167402501845,461.0,-4.162575368763558,714.0,-4.322821295518208,934.0,-4.462378940042827,66,3340,191.4285430908203,191.4527,dump_66.lammpstraj
dump_67.csv,173.0,-3.6193453757225433,332.0,-3.7006742620481927,374.0,-4.045320481283422,353.0,-3.878966501416431,352.0,-4.052287642045455,417.0,-3.793541103117506,672.0,-4.122951592261905,635.0,-3.963060811023622,637.0,-4.130621428571429,946.0,-4.461707426004229,1226.0,-4.307016676182708,1225.0,-4.460076812244898,508.0,-4.144350452755906,732.0,-4.313507780054644,576.0,-4.462405017361111,67,2215,187.16949462890625,187.1488,dump_67.lammpstraj
dump_68.csv,76.0,-3.6544883552631577,194.0,-3.72665131443299,257.0,-4.069252684824902,232.0,-3.9078822629310346,256.0,-4.0666929296875,241.0,-3.796731037344398,468.0,-4.127380480769231,432.0,-3.9721204745370366,467.0,-4.131754293361884,915.0,-4.470548912568306,1179.0,-4.32085179389313,1261.0,-4.465979623314829,461.0,-4.15983259219089,716.0,-4.321986054469273,920.0,-4.465597048913044,68,3682,189.9861297607422,189.79909,dump_68.lammpstraj
dump_69.csv,166.0,-3.628230993975904,237.0,-3.7057864135021097,349.0,-4.0450969627507165,316.0,-3.8824574841772153,351.0,-4.04637150997151,190.0,-3.787442315789474,402.0,-4.116930174129354,366.0,-3.9624490437158473,400.0,-4.1182606,945.0,-4.455624476190476,1193.0,-4.30901588432523,1275.0,-4.452517501960784,458.0,-4.15377730349345,703.0,-4.309679644381224,873.0,-4.451514696449026,69,4724,188.6888427734375,188.80618,dump_69.lammpstraj
dump_70.csv,99.0,-3.640943585858586,181.0,-3.713630883977901,274.0,-4.057756459854015,250.0,-3.89731516,272.0,-4.060013216911765,167.0,-3.801856407185629,366.0,-4.125187076502732,329.0,-3.969584179331307,369.0,-4.123825284552845,965.0,-4.464819031088083,1221.0,-4.318168104013104,1308.0,-4.460641162079511,472.0,-4.162908209745763,728.0,-4.321105872252747,934.0,-4.460874421841543,70,1907,190.72396850585932,190.59386,dump_70.lammpstraj
dump_71.csv,112.0,-3.642522678571429,250.0,-3.72586658,270.0,-4.059130388888889,251.0,-3.901033645418327,271.0,-4.070456605166052,469.0,-3.815564626865672,710.0,-4.140439964788732,668.0,-3.980790681137724,717.0,-4.145001631799164,684.0,-4.475741125730995,919.0,-4.320736175190425,979.0,-4.471105352400408,471.0,-4.156084511677283,721.0,-4.3241842926490985,912.0,-4.477183355263158,71,84,186.81060791015625,186.72699,dump_71.lammpstraj
dump_72.csv,162.0,-3.6264758333333336,247.0,-3.694845971659919,361.0,-4.045078559556787,342.0,-3.8782727923976608,361.0,-4.047910623268698,163.0,-3.782857791411043,369.0,-4.114056829268293,340.0,-3.9545581617647056,364.0,-4.114309546703296,879.0,-4.457164328782707,1127.0,-4.306897999112688,1221.0,-4.4531714250614245,462.0,-4.149296731601732,723.0,-4.307173727524205,940.0,-4.4529841382978725,72,227,188.22970581054688,188.36493,dump_72.lammpstraj
dump_73.csv,371.0,-3.582344986522911,439.0,-3.6698405694760816,583.0,-4.0098566552315615,568.0,-3.840375387323944,614.0,-4.011588379478828,215.0,-3.773992976744186,395.0,-4.101023151898734,370.0,-3.933040891891892,412.0,-4.10101302184466,622.0,-4.428554228295821,858.0,-4.272986998834498,918.0,-4.428473447712419,515.0,-4.108523194174757,763.0,-4.277139010484928,905.0,-4.431654502762431,73,296,181.4706115722656,181.33109,dump_73.lammpstraj
dump_74.csv,117.0,-3.633011153846154,199.0,-3.717780904522613,282.0,-4.061477322695035,269.0,-3.896911914498141,287.0,-4.0573000174216025,187.0,-3.801025962566845,400.0,-4.13164595,370.0,-3.9728784324324327,405.0,-4.12774262962963,828.0,-4.478434070048309,1095.0,-4.32562593607306,1156.0,-4.472803083910035,591.0,-4.162412258883249,859.0,-4.323388754365541,928.0,-4.467584795258621,74,1001,188.39414978027344,188.29288,dump_74.lammpstraj
dump_75.csv,105.0,-3.6418272380952383,235.0,-3.728562914893617,275.0,-4.062923181818182,261.0,-3.8957295210727967,282.0,-4.067731063829787,384.0,-3.810444557291667,623.0,-4.136954983948636,573.0,-3.974421719022688,629.0,-4.139177655007949,754.0,-4.467792400530504,970.0,-4.316562902061856,1062.0,-4.467358564030132,461.0,-4.154125043383948,706.0,-4.320475474504249,929.0,-4.4711131270183,75,2138,187.5507049560547,187.65579,dump_75.lammpstraj
dump_76.csv,83.0,-3.6451790963855424,182.0,-3.7184884615384615,262.0,-4.062896278625954,229.0,-3.9039767248908297,261.0,-4.06355745210728,175.0,-3.791986285714286,379.0,-4.122743047493404,350.0,-3.9680153285714286,378.0,-4.125130277777777,976.0,-4.465305824795083,1226.0,-4.320313168841762,1343.0,-4.461310889798958,458.0,-4.163102871179039,715.0,-4.319755433566433,924.0,-4.460123154761905,76,711,191.1896514892578,190.98042,dump_76.lammpstraj
dump_77.csv,110.0,-3.6473311363636367,214.0,-3.712456799065421,288.0,-4.056487430555555,261.0,-3.899424961685824,290.0,-4.057588913793103,181.0,-3.791321574585636,407.0,-4.120749324324324,382.0,-3.9662894633507855,405.0,-4.12267262962963,934.0,-4.461637077087794,1179.0,-4.315858032230705,1294.0,-4.4585193585780525,455.0,-4.158478263736264,710.0,-4.318928253521127,926.0,-4.46063876349892,77,2801,190.0315093994141,189.94168,dump_77.lammpstraj
dump_78.csv,213.0,-3.615565352112676,332.0,-3.690115060240964,433.0,-4.035224930715935,413.0,-3.87598495157385,427.0,-4.038973992974239,196.0,-3.774880994897959,416.0,-4.106702764423077,392.0,-3.9487796683673473,397.0,-4.107385088161209,933.0,-4.449615096463023,1234.0,-4.296934448946516,1256.0,-4.445558097133758,534.0,-4.140230786516854,764.0,-4.299547329842932,735.0,-4.447988489795919,78,2527,187.0423889160156,187.00848,dump_78.lammpstraj
dump_79.csv,396.0,-3.5948777777777776,633.0,-3.68441462085308,628.0,-3.999750015923567,568.0,-3.834467051056338,587.0,-4.024748764906303,748.0,-3.789897393048128,1016.0,-4.09728592027559,912.0,-3.933380953947368,979.0,-4.116143094994893,658.0,-4.406597743161094,812.0,-4.252190233990148,855.0,-4.418741128654971,354.0,-4.089904279661017,558.0,-4.272537365591398,453.0,-4.434134370860927,79,3752,179.15078735351562,178.78276,dump_79.lammpstraj
dump_80.csv,161.0,-3.6319842857142857,338.0,-3.7085230621301775,369.0,-4.049835921409214,350.0,-3.8868057,361.0,-4.055181786703601,388.0,-3.787685025773196,628.0,-4.117270294585987,569.0,-3.9591200966608087,606.0,-4.1217253795379545,962.0,-4.459228513513514,1227.0,-4.305388174409128,1298.0,-4.453933362865947,447.0,-4.140826610738255,677.0,-4.305666262924667,645.0,-4.452847868217054,80,3321,187.65560913085932,188.05661,dump_80.lammpstraj
dump_81.csv,266.0,-3.604907932330827,366.0,-3.679219849726776,478.0,-4.025964288702929,435.0,-3.8580683448275854,477.0,-4.0258528825995805,192.0,-3.773246484375,414.0,-4.10001154589372,381.0,-3.9383648031496064,413.0,-4.10300774818402,873.0,-4.442488682703322,1109.0,-4.289857335437331,1211.0,-4.43783813790256,444.0,-4.129292094594595,702.0,-4.292023112535613,831.0,-4.439228158844765,81,3181,186.21026611328125,186.44687,dump_81.lammpstraj
